District Name,Mandal Name,Village Name,Bore Well Working,Well Type,Bore Depth,Pump Capacity,Crop Type,Irrigation Type,Extant Land Irrigated,Lat,Long
Krishna,Penamaluru,03-TADIGADAPA,Working,Bore Well,188,,Wet,Flood Irrigation,2,16.47964074,80.68315748
Krishna,Penamaluru,03-TADIGADAPA,Working,Bore Well,186,5,Wet,Flood Irrigation,2.02,16.47953505,80.68331269
Krishna,Penamaluru,03-TADIGADAPA,Working,Tube Well,106,6,ID,Flood Irrigation,3,16.47500095,80.69552963
Krishna,Penamaluru,03-TADIGADAPA,Working,Tube Well,120,6,ID,Flood Irrigation,4,16.47575831,80.69579179
Krishna,Penamaluru,03-TADIGADAPA,Working,Tube Well,120,6,ID,Flood Irrigation,4,16.47465567,80.69420086
Krishna,Penamaluru,03-TADIGADAPA,Working,Bore Well,205,,Wet,Flood Irrigation,2.5,16.46474167,80.69805167
Krishna,Penamaluru,03-TADIGADAPA,Working,Bore Well,210,,Wet,Flood Irrigation,2,16.46532167,80.69631833
Krishna,Penamaluru,03-TADIGADAPA,Working,Bore Well,200,,Wet,Flood Irrigation,2.5,16.465275,80.69624167
Krishna,Penamaluru,03-TADIGADAPA,Working,Bore Well,200,,Wet,Flood Irrigation,2.5,16.46529833,80.69621833
Krishna,Penamaluru,03-TADIGADAPA,Working,Bore Well,160,,Wet,Flood Irrigation,2,16.47359833,80.68768
Krishna,Penamaluru,03-TADIGADAPA,Working,Bore Well,200,5,Wet,Flood Irrigation,2,16.47955617,80.68368318
Krishna,Penamaluru,03-TADIGADAPA,Working,Bore Well,200,5,Wet,Flood Irrigation,2,16.46538667,80.69630833
Krishna,Penamaluru,03-TADIGADAPA,Working,Bore Well,200,7.5,Wet,Flood Irrigation,2,16.46536,80.696225
Krishna,Penamaluru,03-TADIGADAPA,Working,Bore Well,188,5,Wet,Flood Irrigation,1.85,16.46529667,80.69624167
Krishna,Penamaluru,03-TADIGADAPA,Working,Bore Well,206,,Wet,Flood Irrigation,2,16.46530333,80.69627
Krishna,Penamaluru,03-TADIGADAPA,Working,Bore Well,209,,Wet,Flood Irrigation,2.54,16.46530167,80.69624667
Krishna,Penamaluru,03-TADIGADAPA,Working,Bore Well,200,,Wet,Flood Irrigation,2,16.46533833,80.69617167
Krishna,Penamaluru,03-TADIGADAPA,Working,Bore Well,200,7.5,Wet,Flood Irrigation,2.58,16.46534,80.69627167
Krishna,Penamaluru,03-TADIGADAPA,Working,Bore Well,209,5,Wet,Flood Irrigation,2,16.46531167,80.69626
Krishna,Penamaluru,03-TADIGADAPA,Working,Bore Well,204,5,Wet,Flood Irrigation,3,16.46532167,80.69626167
Krishna,Penamaluru,03-TADIGADAPA,Working,Bore Well,200,,Wet,Flood Irrigation,3,16.46002167,80.69539667
Krishna,Penamaluru,03-TADIGADAPA,Working,Bore Well,200,,Wet,Flood Irrigation,2,16.48081833,80.68495
Krishna,Penamaluru,03-TADIGADAPA,Working,Bore Well,200,5,Wet,Flood Irrigation,2,16.45993833,80.69539667
Krishna,Penamaluru,03-TADIGADAPA,Working,Tube Well,110,6,ID,Flood Irrigation,3,16.47501048,80.69689118
Krishna,Penamaluru,03-TADIGADAPA,Working,Tube Well,98,6,ID,Flood Irrigation,4,16.46640463,80.70064069
Krishna,Penamaluru,03-TADIGADAPA,Working,Tube Well,120,6,ID,Flood Irrigation,4,16.45807255,80.70396546
Krishna,Penamaluru,03-TADIGADAPA,Working,Tube Well,98,6,ID,Flood Irrigation,4,16.46728318,80.70140937
Krishna,Penamaluru,03-TADIGADAPA,Working,Tube Well,100,6,ID,Flood Irrigation,8,16.46082926,80.70226071
Krishna,Penamaluru,03-TADIGADAPA,Working,Tube Well,120,5,ID,Flood Irrigation,2,16.45755071,80.69955504
Krishna,Penamaluru,03-TADIGADAPA,Working,Tube Well,110,6,ID,Flood Irrigation,8,16.46957035,80.70739125
Krishna,Penamaluru,03-TADIGADAPA,Working,Tube Well,110,6,ID,Flood Irrigation,1,16.46951466,80.70742784
Krishna,Penamaluru,03-TADIGADAPA,Working,Tube Well,,,ID,Flood Irrigation,3,16.46344798,80.70072157
Krishna,Penamaluru,03-TADIGADAPA,Working,Bore Well,190,5,Wet,Flood Irrigation,2,16.47962204,80.68317245
Krishna,Penamaluru,03-TADIGADAPA,Working,Bore Well,200,5,Wet,Flood Irrigation,2.3,16.47962777,80.68308114
Krishna,Penamaluru,03-TADIGADAPA,Working,Bore Well,156,5,Wet,Flood Irrigation,2.12,16.47214,80.69121
Krishna,Penamaluru,03-TADIGADAPA,Working,Bore Well,150,5,Wet,Flood Irrigation,3,16.46483157,80.6977918
Krishna,Penamaluru,03-TADIGADAPA,Working,Bore Well,180,5,Wet,Flood Irrigation,2,16.47702848,80.68934666
Krishna,Penamaluru,03-TADIGADAPA,Working,Bore Well,,5,Wet,Flood Irrigation,2,16.47962496,80.68371604
Krishna,Penamaluru,03-TADIGADAPA,Working,Bore Well,203,5,Wet,Flood Irrigation,2.5,16.4796067,80.68371717
Krishna,Penamaluru,03-TADIGADAPA,Working,Bore Well,170,5,Wet,Flood Irrigation,3,16.46483267,80.69778094
Krishna,Penamaluru,03-TADIGADAPA,Working,Bore Well,150,5,Wet,Flood Irrigation,2,16.47385333,80.68524667
Krishna,Penamaluru,03-TADIGADAPA,Working,Tube Well,60,6,ID,Flood Irrigation,5,16.46472843,80.70998213
Krishna,Penamaluru,03-TADIGADAPA,Working,Tube Well,190,,ID,Flood Irrigation,3,16.47216308,80.69124168
Krishna,Penamaluru,03-TADIGADAPA,Working,Tube Well,160,5,ID,Flood Irrigation,5,16.47215161,80.6912531
Krishna,Penamaluru,03-TADIGADAPA,Working,Tube Well,160,,ID,Flood Irrigation,2,16.47214179,80.69125135
Krishna,Penamaluru,03-TADIGADAPA,Working,Tube Well,180,,ID,Flood Irrigation,3,16.47361004,80.68771878
Krishna,Penamaluru,03-TADIGADAPA,Working,Tube Well,103,6,ID,Flood Irrigation,4,16.47583775,80.69499472
Krishna,Penamaluru,03-TADIGADAPA,Working,Tube Well,128,6,ID,Flood Irrigation,3,16.4570877,80.70365792
Krishna,Penamaluru,03-TADIGADAPA,Working,Tube Well,160,5,ID,Flood Irrigation,5,16.47215389,80.69122296
Krishna,Penamaluru,03-TADIGADAPA,Working,Tube Well,120,6,ID,Flood Irrigation,4,16.46623305,80.70545114
Krishna,Penamaluru,03-TADIGADAPA,Working,Tube Well,160,7.5,ID,Flood Irrigation,3,16.47215947,80.69123766
Krishna,Penamaluru,03-TADIGADAPA,Working,Tube Well,190,,ID,Flood Irrigation,5,16.4723014,80.6914985
Krishna,Penamaluru,03-TADIGADAPA,Working,Tube Well,180,5,ID,Flood Irrigation,3,16.47219824,80.69122326
Krishna,Penamaluru,03-TADIGADAPA,Working,Tube Well,,5,ID,Flood Irrigation,4,16.46993876,80.70273781
Krishna,Penamaluru,03-TADIGADAPA,Working,Tube Well,120,5,ID,Flood Irrigation,4,16.45819585,80.69805734
Krishna,Penamaluru,03-TADIGADAPA,Working,Tube Well,80,6,ID,Flood Irrigation,3,16.46831597,80.70425056
Krishna,Penamaluru,03-TADIGADAPA,Working,Tube Well,60,6,ID,Flood Irrigation,4,16.46853616,80.70150556
Krishna,Penamaluru,03-TADIGADAPA,Working,Tube Well,110,5,ID,Flood Irrigation,4,16.45862719,80.69762929
Krishna,Penamaluru,03-TADIGADAPA,Working,Tube Well,120,6,ID,Flood Irrigation,3,16.46648226,80.70449907
Krishna,Penamaluru,03-TADIGADAPA,Working,Tube Well,70,7.5,Wet,Flood Irrigation,1,16.4697,80.6988
Krishna,Penamaluru,03-TADIGADAPA,Working,Tube Well,180,7.5,Wet,Flood Irrigation,2,16.46967,80.69870167
Krishna,Penamaluru,03-TADIGADAPA,Working,Tube Well,150,5,Wet,Flood Irrigation,1.7,16.469615,80.698705
Krishna,Penamaluru,03-TADIGADAPA,Working,Tube Well,125,6,ID,Flood Irrigation,4,16.47371799,80.69284323
Krishna,Penamaluru,03-TADIGADAPA,Working,Tube Well,105,6,ID,Flood Irrigation,4,16.4749715,80.69559544
Krishna,Penamaluru,03-TADIGADAPA,Working,Tube Well,105,6,ID,Flood Irrigation,2,16.47513335,80.69339986
Krishna,Penamaluru,03-TADIGADAPA,Working,Tube Well,60,6,ID,Flood Irrigation,3,16.46950832,80.70415608
Krishna,Penamaluru,03-TADIGADAPA,Working,Tube Well,105,6,ID,Flood Irrigation,4,16.46565024,80.7000122
Krishna,Penamaluru,03-TADIGADAPA,Working,Tube Well,120,6,ID,Flood Irrigation,4,16.47272702,80.69282048
Krishna,Penamaluru,03-TADIGADAPA,Working,Tube Well,105,6,ID,Flood Irrigation,3,16.47471381,80.69652718
Krishna,Penamaluru,03-TADIGADAPA,Working,Tube Well,120,,ID,Flood Irrigation,3,16.47336335,80.69271796
Krishna,Penamaluru,03-TADIGADAPA,Partially Working,Tube Well,120,6,ID,Flood Irrigation,4,16.47387753,80.6955474
Krishna,Penamaluru,03-TADIGADAPA,Working,Tube Well,160,,ID,Flood Irrigation,2,16.46927895,80.69842565
Krishna,Penamaluru,03-TADIGADAPA,Working,Tube Well,120,5,ID,Flood Irrigation,2,16.469317,80.69849523
Krishna,Penamaluru,03-TADIGADAPA,Working,Tube Well,180,5,ID,Flood Irrigation,3,16.47176048,80.69259312
Krishna,Penamaluru,03-TADIGADAPA,Working,Tube Well,190,5,ID,Flood Irrigation,3,16.47190684,80.6927625
Krishna,Penamaluru,03-TADIGADAPA,Working,Tube Well,180,,ID,Flood Irrigation,3,16.47187039,80.6927851
Krishna,Penamaluru,03-TADIGADAPA,Working,Tube Well,120,6,ID,Flood Irrigation,3,16.4596555,80.70032422
Krishna,Penamaluru,03-TADIGADAPA,Working,Tube Well,95,6,ID,Flood Irrigation,4,16.46364622,80.70148627
Krishna,Penamaluru,03-TADIGADAPA,Working,Tube Well,95,6,ID,Flood Irrigation,4,16.46489341,80.70210743
Krishna,Penamaluru,03-TADIGADAPA,Working,Tube Well,150,5,ID,Flood Irrigation,3,16.46930765,80.69838613
Krishna,Penamaluru,03-TADIGADAPA,Working,Bore Well,186,,Wet,Flood Irrigation,2.09,16.4795177,80.68368372
Krishna,Penamaluru,03-TADIGADAPA,Working,Bore Well,200,5,Wet,Flood Irrigation,2,16.46969833,80.69877833
Krishna,Penamaluru,03-TADIGADAPA,Working,Bore Well,206,,Wet,Flood Irrigation,2.06,16.47082763,80.69613654
Krishna,Penamaluru,03-TADIGADAPA,Working,Bore Well,200,5,Wet,Flood Irrigation,2.5,16.47956331,80.68371249
Krishna,Penamaluru,03-TADIGADAPA,Working,Bore Well,185,5,Wet,Flood Irrigation,2,16.47961202,80.68360742
Krishna,Penamaluru,03-TADIGADAPA,Working,Bore Well,185,,Wet,Flood Irrigation,2,16.47958003,80.68376002
Krishna,Penamaluru,03-TADIGADAPA,Working,Bore Well,185,,Wet,Flood Irrigation,3,16.47676,80.68733667
Krishna,Penamaluru,03-TADIGADAPA,Working,Bore Well,150,,Wet,Flood Irrigation,2,16.47358833,80.68555167
Krishna,Penamaluru,03-TADIGADAPA,Working,Bore Well,200,5,Wet,Flood Irrigation,3.5,16.4663506,80.69201239
Krishna,Penamaluru,03-TADIGADAPA,Working,Bore Well,160,,Wet,Flood Irrigation,2,16.47958656,80.68366524
Krishna,Penamaluru,03-TADIGADAPA,Working,Bore Well,190,7.5,Wet,Flood Irrigation,2.5,16.47959883,80.68336357
Krishna,Penamaluru,03-TADIGADAPA,Working,Bore Well,200,5,Wet,Flood Irrigation,2.5,16.479609,80.68366974
Krishna,Penamaluru,03-TADIGADAPA,Working,Bore Well,180,,Wet,Flood Irrigation,1.03,16.469685,80.69877667
Krishna,Penamaluru,03-TADIGADAPA,Working,Bore Well,185,5,Wet,Flood Irrigation,2,16.48142667,80.68470167
Krishna,Penamaluru,03-TADIGADAPA,Working,Bore Well,188,,Wet,Flood Irrigation,2.08,16.4707864,80.69623613
Krishna,Penamaluru,03-TADIGADAPA,Working,Bore Well,188,,Wet,Flood Irrigation,2.5,16.47359833,80.68768
Krishna,Penamaluru,03-TADIGADAPA,Working,Bore Well,188,,Wet,Flood Irrigation,3,16.46095,80.69367333
Krishna,Penamaluru,03-TADIGADAPA,Working,Bore Well,168,,Wet,Flood Irrigation,1,16.48103333,80.68413667
Krishna,Penamaluru,03-TADIGADAPA,Working,Bore Well,188,5,Wet,Flood Irrigation,3.1,16.460995,80.69371167
Krishna,Penamaluru,03-TADIGADAPA,Working,Bore Well,188,5,Wet,Flood Irrigation,2,16.47364667,80.68790333
Krishna,Penamaluru,03-TADIGADAPA,Working,Bore Well,184,,Wet,Flood Irrigation,2,16.47361,80.68752833
Krishna,Penamaluru,03-TADIGADAPA,Working,Tube Well,120,6,ID,Flood Irrigation,4,16.47257084,80.6937944
Krishna,Penamaluru,03-TADIGADAPA,Working,Bore Well,200,5,Wet,Flood Irrigation,2.5,16.47957447,80.68379437
Krishna,Penamaluru,03-TADIGADAPA,Working,Tube Well,,,Wet,Flood Irrigation,3,16.4669367,80.69627725
Krishna,Penamaluru,03-TADIGADAPA,Working,Tube Well,125,6,ID,Flood Irrigation,2,16.45805346,80.70318787
Krishna,Penamaluru,03-TADIGADAPA,Working,Bore Well,,5,Wet,Flood Irrigation,2,16.48126333,80.68425167
Krishna,Penamaluru,03-TADIGADAPA,Working,Bore Well,180,5,Wet,Flood Irrigation,2,16.48105833,80.684215
Krishna,Penamaluru,03-TADIGADAPA,Working,Bore Well,185,5,Wet,Flood Irrigation,2.5,16.46925667,80.69837
Krishna,Penamaluru,03-TADIGADAPA,Working,Bore Well,200,5,Wet,Flood Irrigation,2,16.47072667,80.69623
Krishna,Penamaluru,03-TADIGADAPA,Working,Bore Well,200,,Wet,Flood Irrigation,2,16.47959492,80.68371257
Krishna,Penamaluru,03-TADIGADAPA,Working,Bore Well,186,5,Wet,Flood Irrigation,2.07,16.4795559,80.6837288
Krishna,Penamaluru,03-TADIGADAPA,Working,Bore Well,200,,Wet,Flood Irrigation,2.5,16.47953681,80.68372019
Krishna,Penamaluru,03-TADIGADAPA,Working,Bore Well,180,5,Wet,Flood Irrigation,2.1,16.48092,80.68428333
Krishna,Penamaluru,03-TADIGADAPA,Working,Bore Well,200,5,Wet,Flood Irrigation,3,16.48086167,80.68433667
Krishna,Penamaluru,03-TADIGADAPA,Working,Bore Well,185,,Wet,Flood Irrigation,2,16.47911,80.685495
Krishna,Penamaluru,03-TADIGADAPA,Working,Bore Well,200,6,Wet,Flood Irrigation,2,16.46926333,80.69848167
Krishna,Penamaluru,03-TADIGADAPA,Working,Bore Well,188,,Wet,Flood Irrigation,2.5,16.47958989,80.68377094
Krishna,Penamaluru,03-TADIGADAPA,Working,Bore Well,200,,Wet,Flood Irrigation,2.09,16.47958519,80.68376328
Krishna,Penamaluru,03-TADIGADAPA,Working,Bore Well,150,5,Wet,Flood Irrigation,3,16.46486038,80.69754658
Krishna,Penamaluru,03-TADIGADAPA,Working,Bore Well,186,5,Wet,Flood Irrigation,2,16.47969158,80.68328547
Krishna,Penamaluru,03-TADIGADAPA,Working,Tube Well,150,,ID,Flood Irrigation,3,16.47352855,80.68770367
Krishna,Penamaluru,03-TADIGADAPA,Working,Tube Well,150,5,ID,Flood Irrigation,3,16.47357962,80.68766065
Krishna,Penamaluru,03-TADIGADAPA,Working,Tube Well,190,5,ID,Flood Irrigation,2,16.47319112,80.6878568
Krishna,Penamaluru,03-TADIGADAPA,Working,Tube Well,120,6,ID,Flood Irrigation,4,16.46149283,80.70050191
Krishna,Penamaluru,03-TADIGADAPA,Working,Tube Well,160,,ID,Flood Irrigation,2,16.47311764,80.68794714
Krishna,Penamaluru,03-TADIGADAPA,Working,Tube Well,90,6,ID,Flood Irrigation,3,16.46477709,80.69790271
Krishna,Penamaluru,03-TADIGADAPA,Working,Bore Well,184,5,Wet,Flood Irrigation,2.38,16.47366,80.687655
Krishna,Penamaluru,03-TADIGADAPA,Working,Bore Well,185,,Wet,Flood Irrigation,2.08,16.47952953,80.68376847
Krishna,Penamaluru,03-TADIGADAPA,Working,Bore Well,168,,Wet,Flood Irrigation,2.57,16.47359833,80.68757
Krishna,Penamaluru,03-TADIGADAPA,Working,Tube Well,100,6,ID,Flood Irrigation,2,16.45904693,80.69945138
Krishna,Penamaluru,03-TADIGADAPA,Working,Tube Well,108,6,ID,Flood Irrigation,3,16.47687564,80.6953089
Krishna,Penamaluru,03-TADIGADAPA,Working,Tube Well,120,6,ID,Flood Irrigation,4,16.47721226,80.69513428
Krishna,Penamaluru,03-TADIGADAPA,Working,Tube Well,110,6,ID,Flood Irrigation,4,16.4746418,80.69419597
Krishna,Penamaluru,03-TADIGADAPA,Working,Tube Well,110,6,ID,Flood Irrigation,2,16.47583434,80.69499289
Krishna,Penamaluru,03-TADIGADAPA,Working,Tube Well,125,6,ID,Flood Irrigation,4,16.45920642,80.7045014
Krishna,Penamaluru,03-TADIGADAPA,Working,Tube Well,115,6,ID,Flood Irrigation,4,16.46963267,80.70799886
Krishna,Penamaluru,03-TADIGADAPA,Working,Tube Well,110,6,ID,Flood Irrigation,3,16.47449339,80.69703637
Krishna,Penamaluru,03-TADIGADAPA,Working,Tube Well,125,6,ID,Flood Irrigation,4,16.46483047,80.70399216
Krishna,Penamaluru,03-TADIGADAPA,Working,Tube Well,98,6,ID,Flood Irrigation,2,16.47449702,80.69709824
Krishna,Penamaluru,03-TADIGADAPA,Working,Tube Well,95,6,ID,Flood Irrigation,4,16.46182441,80.70382483
Krishna,Penamaluru,03-TADIGADAPA,Working,Tube Well,120,6,ID,Flood Irrigation,3,16.47300327,80.69273919
Krishna,Penamaluru,03-TADIGADAPA,Working,Tube Well,106,6,ID,Flood Irrigation,2,16.4751205,80.69342045
Krishna,Penamaluru,03-TADIGADAPA,Working,Bore Well,180,5,Wet,Flood Irrigation,2.35,16.47963908,80.68321157
Krishna,Penamaluru,03-TADIGADAPA,Working,Bore Well,208,,Wet,Flood Irrigation,2,16.46001167,80.69542167
Krishna,Penamaluru,03-TADIGADAPA,Working,Bore Well,165,5,Wet,Flood Irrigation,2,16.47394167,80.692075
Krishna,Penamaluru,03-TADIGADAPA,Working,Bore Well,200,6,Wet,Flood Irrigation,2,16.48084833,80.684285
Krishna,Penamaluru,03-TADIGADAPA,Working,Bore Well,167,,Wet,Flood Irrigation,2.5,16.47125,80.68962833
Krishna,Penamaluru,03-TADIGADAPA,Working,Bore Well,180,5,Wet,Flood Irrigation,3,16.47942729,80.6836554
Krishna,Penamaluru,03-TADIGADAPA,Working,Bore Well,206,,Wet,Flood Irrigation,,16.47096797,80.69640999
Krishna,Penamaluru,03-TADIGADAPA,Working,Bore Well,190,,Wet,Flood Irrigation,2.75,16.47074433,80.69614041
Krishna,Penamaluru,03-TADIGADAPA,Working,Bore Well,200,,Wet,Flood Irrigation,2,16.48098833,80.68430167
Krishna,Penamaluru,03-TADIGADAPA,Working,Bore Well,185,,Wet,Flood Irrigation,2,16.46474167,80.69774
Krishna,Penamaluru,03-TADIGADAPA,Working,Bore Well,185,,Wet,Flood Irrigation,2,16.46497333,80.69784333
Krishna,Penamaluru,03-TADIGADAPA,Working,Bore Well,180,,Wet,Flood Irrigation,2,16.480405,80.684625
Krishna,Penamaluru,03-TADIGADAPA,Working,Bore Well,208,,Wet,Flood Irrigation,2.06,16.47084048,80.69619396
Krishna,Penamaluru,03-TADIGADAPA,Working,Bore Well,203,5,Wet,Flood Irrigation,,16.47073362,80.69645556
Krishna,Penamaluru,03-TADIGADAPA,Working,Bore Well,168,,Wet,Flood Irrigation,1.5,16.48116833,80.68416333
Krishna,Penamaluru,03-TADIGADAPA,Working,Bore Well,180,5,Wet,Flood Irrigation,2,16.46878919,80.69253856
Krishna,Penamaluru,03-TADIGADAPA,Working,Bore Well,100,5,Wet,Flood Irrigation,4,16.43819766,80.71285522
Krishna,Penamaluru,03-TADIGADAPA,Working,Bore Well,185,5,Wet,Flood Irrigation,2.56,16.47105483,80.69606169
Krishna,Penamaluru,03-TADIGADAPA,Working,Bore Well,240,5,Wet,Flood Irrigation,2,16.47218833,80.691315
Krishna,Penamaluru,03-TADIGADAPA,Working,Bore Well,200,7.5,Wet,Flood Irrigation,2,16.481105,80.68436333
Krishna,Penamaluru,03-TADIGADAPA,Working,Bore Well,180,7.5,Wet,Flood Irrigation,2,16.48099333,80.68443
Krishna,Penamaluru,03-TADIGADAPA,Working,Bore Well,180,5,Wet,Flood Irrigation,2,16.481085,80.68430333
Krishna,Penamaluru,03-TADIGADAPA,Working,Bore Well,200,,Wet,Flood Irrigation,,16.46477167,80.69782
Krishna,Penamaluru,03-TADIGADAPA,Working,Bore Well,200,,Wet,Flood Irrigation,2,16.47973405,80.68314968
Krishna,Penamaluru,03-TADIGADAPA,Working,Bore Well,210,7.5,Wet,Flood Irrigation,3,16.46463667,80.69842833
Krishna,Penamaluru,03-TADIGADAPA,Working,Bore Well,215,,Wet,Flood Irrigation,2,16.464605,80.69848
Krishna,Penamaluru,03-TADIGADAPA,Working,Bore Well,180,,Wet,Flood Irrigation,2,16.469695,80.69871667
Krishna,Penamaluru,03-TADIGADAPA,Working,Bore Well,180,,Wet,Flood Irrigation,1.4,16.46968833,80.698785
Krishna,Penamaluru,03-TADIGADAPA,Working,Bore Well,206,,Wet,Flood Irrigation,2,16.47956375,80.68372662
Krishna,Penamaluru,03-TADIGADAPA,Working,Bore Well,208,,Wet,Flood Irrigation,2,16.47080866,80.69612786
Krishna,Penamaluru,03-TADIGADAPA,Working,Bore Well,200,,Wet,Flood Irrigation,3,16.46631259,80.69205469
Krishna,Penamaluru,03-TADIGADAPA,Working,Bore Well,210,,ID,Flood Irrigation,2.5,16.47180776,80.69039804
Krishna,Penamaluru,03-TADIGADAPA,Working,Bore Well,180,,Wet,Flood Irrigation,2.3,16.47945242,80.68378613
Krishna,Penamaluru,03-TADIGADAPA,Working,Bore Well,178,,Wet,Flood Irrigation,2.6,16.47957209,80.68371078
Krishna,Penamaluru,03-TADIGADAPA,Working,Bore Well,188,,Wet,Flood Irrigation,2,16.47141297,80.69641287
Krishna,Penamaluru,03-TADIGADAPA,Working,Bore Well,186,,Wet,Flood Irrigation,2.6,16.47085223,80.69614952
Krishna,Penamaluru,03-TADIGADAPA,Working,Bore Well,210,,Wet,Flood Irrigation,2.56,16.47083149,80.6961394
Krishna,Penamaluru,03-TADIGADAPA,Working,Bore Well,180,,Wet,Flood Irrigation,2.2,16.48099167,80.68445667
Krishna,Penamaluru,03-TADIGADAPA,Working,Bore Well,200,,Wet,Flood Irrigation,2.5,16.47075306,80.69632095
Krishna,Penamaluru,03-TADIGADAPA,Working,Bore Well,200,,Wet,Flood Irrigation,2,16.46470167,80.69843
Krishna,Penamaluru,03-TADIGADAPA,Working,Bore Well,205,5,ID,Flood Irrigation,2,16.46467167,80.69831
Krishna,Penamaluru,03-TADIGADAPA,Working,Bore Well,201,,Wet,Flood Irrigation,2,16.46459,80.698495
Krishna,Penamaluru,03-TADIGADAPA,Working,Bore Well,200,,Wet,Flood Irrigation,2.2,16.48097,80.68423333
Krishna,Penamaluru,03-TADIGADAPA,Working,Bore Well,198,5,Wet,Flood Irrigation,2,16.47302833,80.68778167
Krishna,Penamaluru,03-TADIGADAPA,Working,Bore Well,210,5,ID,Flood Irrigation,2.5,16.47169317,80.69038663
Krishna,Penamaluru,03-TADIGADAPA,Working,Bore Well,200,,Wet,Flood Irrigation,2,16.47968925,80.68325275
Krishna,Penamaluru,03-TADIGADAPA,Working,Tube Well,90,6,ID,Flood Irrigation,3,16.46370575,80.69993488
Krishna,Penamaluru,03-TADIGADAPA,Working,Bore Well,167,,Wet,Flood Irrigation,2,16.47300667,80.68710333
Krishna,Penamaluru,03-TADIGADAPA,Working,Bore Well,150,,Wet,Flood Irrigation,2,16.473745,80.685475
Krishna,Penamaluru,03-TADIGADAPA,Working,Bore Well,200,,Wet,Flood Irrigation,2,16.48056167,80.684315
Krishna,Penamaluru,03-TADIGADAPA,Working,Bore Well,200,,Wet,Flood Irrigation,2.5,16.47964507,80.68335459
Krishna,Penamaluru,03-TADIGADAPA,Working,Bore Well,200,6,Wet,Flood Irrigation,,16.48093167,80.68422667
Krishna,Penamaluru,03-TADIGADAPA,Working,Bore Well,200,5,Wet,Flood Irrigation,2.5,16.4795508,80.68381427
Krishna,Penamaluru,03-TADIGADAPA,Working,Bore Well,203,5,Wet,Flood Irrigation,2.75,16.47960706,80.68375859
Krishna,Penamaluru,03-TADIGADAPA,Working,Bore Well,175,,Wet,Flood Irrigation,1.89,16.46927667,80.698405
Krishna,Penamaluru,03-TADIGADAPA,Working,Bore Well,205,6,Wet,Flood Irrigation,2.6,16.47957043,80.68370525
Krishna,Penamaluru,03-TADIGADAPA,Working,Bore Well,180,,Wet,Flood Irrigation,2,16.48099667,80.68431333
Krishna,Penamaluru,03-TADIGADAPA,Working,Tube Well,120,6,ID,Flood Irrigation,6,16.47229547,80.69149239
Krishna,Penamaluru,03-TADIGADAPA,Working,Tube Well,120,6,ID,Flood Irrigation,4,16.47260347,80.69210118
Krishna,Penamaluru,03-TADIGADAPA,Working,Tube Well,150,,ID,Flood Irrigation,5,16.47166917,80.69271588
Krishna,Penamaluru,03-TADIGADAPA,Working,Tube Well,95,6,ID,Flood Irrigation,4,16.46491001,80.70158182
Krishna,Penamaluru,03-TADIGADAPA,Working,Tube Well,190,,ID,Flood Irrigation,3,16.47159688,80.69277211
Krishna,Penamaluru,03-TADIGADAPA,Working,Tube Well,160,,ID,Flood Irrigation,3,16.47103714,80.69250023
Krishna,Penamaluru,03-TADIGADAPA,Working,Tube Well,125,6,ID,Flood Irrigation,4,16.46368906,80.70493013
Krishna,Penamaluru,03-TADIGADAPA,Working,Tube Well,160,,ID,Flood Irrigation,2,16.47189921,80.69276642
Krishna,Penamaluru,04-PORANKI,Working,Bore Well,120,,ID,Micro Irrigation,2,16.4734322,80.707728
